epoch,train_loss,train_dice_loss,train_tversky_loss,train_focal_loss,train_dice,train_iou,train_precision,train_recall,train_hd95,train_asd,train_pred_fg_ratio,val_loss,val_dice_loss,val_tversky_loss,val_focal_loss,val_dice,val_iou,val_precision,val_recall,val_hd95,val_asd,val_pred_fg_ratio
71,0.06985692317539823,0.08747643560218508,0.08139907534816117,0.011533587696904313,0.9126085827954358,0.8528786541180566,0.9012678849533154,0.9356147104092171,5.986664460179765,2.1775344250639646,0.017005542093072055,0.13023421476006963,0.16038686552071965,0.1525633002630183,0.025270728577665626,0.8398838797383538,0.7705498513399548,0.8436274406673429,0.8762383826796236,14.827964514040099,8.219015684664287,0.01680093368297906
72,0.07099052593526571,0.08892397893820733,0.08283973024456225,0.011425205315974065,0.9111616219185386,0.8514262101207818,0.9013226033285193,0.9342450709039357,6.189361129683139,2.2432677655493234,0.016997578033427864,0.12925179990474725,0.1577557491983513,0.15347401644404993,0.023799457932405857,0.8426326349161942,0.7760249863305345,0.8526735447044265,0.8652660868416027,16.208703519426628,9.829460045020214,0.015369337827421082
73,0.06881352456579716,0.08634026476991953,0.08016777669682222,0.011051534200997783,0.9137023693027441,0.8544773235543681,0.9019555020510449,0.936917515454741,6.250581594159174,2.2859960649321205,0.017042864528493525,0.13287684130405455,0.16224004224113164,0.15812871000212364,0.023646689329256114,0.8382847109714746,0.7712284302491632,0.8454373794304348,0.8623967684195347,16.59889455525403,10.952044880641672,0.015697130697027682
74,0.06973744198348261,0.0873727045491314,0.08133429504919128,0.011273204947752205,0.9127662669465658,0.8535980523476844,0.9018490498637881,0.93538762809598,5.855588393725185,2.20389296607874,0.016995836804796764,0.13312943502929264,0.16201865294382564,0.1596145690472032,0.022380719723161004,0.8385484711425223,0.7724659839288672,0.8492794630160054,0.8572203531999343,17.756571647025606,12.090978912862614,0.015150486515258169
75,0.06766362706516145,0.0848857325855613,0.07875442493511497,0.011037814537054358,0.9151134366302199,0.8561387493477206,0.9031999338357949,0.93791876697647,5.662987461987378,1.969079643215579,0.016993290439806998,0.12245586998476689,0.15105472298710593,0.1444896654979701,0.02119056065833099,0.8493494618197047,0.780426408832651,0.8538506173501307,0.8814402288487392,11.858762466514172,5.993925857277313,0.01624174166451856
76,0.06883650461362825,0.08640625198239932,0.08013644794591471,0.011097117521857845,0.9136589009571717,0.8552270593885154,0.9025626058129492,0.9367922297813909,5.899421101153011,2.2871312081591193,0.01700226334500904,0.13364037074470536,0.16271808618511602,0.15758832156885383,0.02758902631001251,0.8376786154675676,0.7694640321653099,0.8490676168109407,0.8654441615754553,16.462431310548396,10.061204974071552,0.016616395282261262
77,0.0682344280443908,0.08556531633595404,0.07944084908132144,0.011159803485349768,0.9145428358447842,0.8560903426827895,0.9032377104594708,0.9375779142230237,5.5487555908080655,1.9548886737526316,0.016990234801819274,0.12964728483137364,0.15961545857268336,0.15270258995599031,0.023600319918603643,0.8405323688585655,0.7726603764987054,0.8443477869817236,0.8727481644732713,15.324884908302181,8.679670861132708,0.016513901918672667
78,0.0668510401263146,0.08398365993378462,0.07774099100185691,0.010805892377028713,0.9160853896941137,0.8576982557473573,0.9052364440941055,0.9390080120812484,5.2544214052147575,1.684429868663799,0.01701279802073814,0.13588864027062167,0.16556141609763858,0.16208515256605427,0.024150052791274374,0.835185761120546,0.7687173702274975,0.8452043868559457,0.8582343384933037,17.25301239529842,10.963623206287169,0.016426977167274745
79,0.0669888665790067,0.0840380886969392,0.07797017235824148,0.010927805191554448,0.9160746616252097,0.8572302071630723,0.9045272024716258,0.9389007246229488,5.303622061290789,1.6940931375437456,0.01703446879935583,0.12941316384561785,0.1597526529389688,0.15173645190695795,0.024087598547043593,0.8404015225481948,0.7715311030729728,0.8372071019483168,0.874181623166152,16.160758503537796,10.104507593045644,0.016211088538774985
80,0.06819848126312791,0.08528620815807761,0.07972533989028445,0.010969304485470116,0.9148292108428252,0.8564574327030848,0.9062167526338826,0.9358567079883884,5.498172720904875,1.7927705350095726,0.016928792227170912,0.13002534473156308,0.15868258756482465,0.15453725969927737,0.023687019831177884,0.8417854100273104,0.7747333595350602,0.855807078363198,0.8646351111836921,15.674181812305742,9.591051717700086,0.015822957614956775
81,0.06521990416491544,0.08192447787817028,0.07584105548115716,0.010568448924126374,0.9181224129578099,0.8601861103531333,0.9061477094680769,0.9405450000459898,5.17488015921951,1.6978266856337685,0.01701750273319543,0.13038127033425712,0.1608678575846564,0.15329061764774055,0.023589387191980227,0.8395914654349986,0.7717804200994179,0.845719801649298,0.8731411805130928,14.659419704096269,8.653988862991673,0.016312497521414976
82,0.0663409738565998,0.08319545986163408,0.07727994460180189,0.010754055480046319,0.9169479907510099,0.8586951205327922,0.906771000307069,0.9393922703584926,5.3370705570525905,1.646585016898593,0.01700825821572781,0.12295082496453119,0.14965036712122992,0.14575362826544871,0.023946127358302143,0.8506733482714459,0.7834543607137333,0.8600923844348917,0.8734023552840317,14.0453290010845,7.786498276786264,0.016030384199268322
83,0.06347660561090718,0.07964884073063376,0.07389539554122901,0.01029454941490431,0.9204763537418843,0.8627328201000122,0.909107703979366,0.9419711436133815,4.8018808713004,1.2519657068198473,0.017025971215618545,0.12304669771736353,0.14943044135652322,0.14427728081900706,0.027818034855078486,0.8509623275609541,0.7826806687788318,0.8617560314198254,0.8793570349839973,12.482107462314179,5.673315897224669,0.01690371750575032
84,0.06489426826492592,0.08140179657974,0.07554084377182686,0.01058605484196558,0.9186902068858533,0.8612336938438304,0.9083403914313934,0.9406965986395623,5.2936977272342896,1.6356418266328785,0.016953489542462154,0.12764749637174183,0.1567792063898477,0.15013750823359023,0.024404041711246924,0.8434643716062201,0.7746120777230414,0.8465469714113301,0.8746060745009404,13.743038092772974,7.752654085087065,0.016324115888721447
85,0.06452002266632165,0.08103795680787491,0.074981044301547,0.01056210611752917,0.9189700986447004,0.8618912058698377,0.9071459141724458,0.9413976665682596,5.217801790099498,1.7064108892100598,0.01700539658650121,0.1306537666856258,0.1595770993862855,0.15477295441427558,0.024568715043131645,0.8409794626384515,0.7730647348861036,0.8519334684161918,0.865827751543891,15.499506625729769,9.601048534499661,0.015577926248463277
86,0.06427315801251768,0.08063247651098643,0.07471439779657628,0.010672035681036418,0.9194682763949822,0.86214794608121,0.9081741429871661,0.9413451146676893,5.113151800799203,1.6717879714412307,0.017025267933859466,0.1275620915899775,0.15431080158359667,0.1531411805480075,0.02290648423470178,0.8464866591943297,0.77878466684691,0.8630598988015057,0.861233578556168,14.832103732878787,8.884402244503086,0.015169850460768956
87,0.06471045240878301,0.08121974191529194,0.07522668480304542,0.010659403023672763,0.918863649555763,0.8616719778551325,0.9070913895844371,0.9414545223184098,5.210575476857181,1.7574097358947887,0.017072887384277653,0.12299645688796589,0.15051727169199244,0.14533194585252443,0.02328384107155098,0.8496811357547205,0.7816268013155467,0.8544068664673732,0.8765487734510549,14.332668412533508,7.300159742497853,0.01603110066525222
88,0.0634887336369823,0.07958082390892866,0.0739072703974046,0.010467475157013439,0.9204047900939587,0.8638538310356333,0.9096429692728226,0.9412967233548588,5.068998663310253,1.6535864034365657,0.01698664078951943,0.12231204609281301,0.15071888534965175,0.14208091524686414,0.02596061766115662,0.8493991345164155,0.7800295187139694,0.8491589179820977,0.8868925435614696,13.669007188928914,5.932586231495864,0.017102217311181393
89,0.06222753939714833,0.07813326362964648,0.07227611975753251,0.010318925614366588,0.9218402407470329,0.8654459023468253,0.9105118574244544,0.94340535923766,4.835354918527588,1.4424455055714753,0.016978768884036773,0.13806491387768954,0.16719845774213118,0.16527693592759826,0.025373772924808545,0.833478146029629,0.7662122186997294,0.8472033136619121,0.8502777763874966,17.449313021099506,11.87037007290832,0.01570148758476761
90,0.06393766553986623,0.08018477330715744,0.07451268667636501,0.01029340250403524,0.9198296985571884,0.8635198647896458,0.9089694549572729,0.9409551932491942,5.318530501526628,1.8489315318629307,0.016987746639457842,0.13230127765261007,0.16197119901262064,0.155832145083814,0.025899689052587677,0.8381423318881777,0.771283803335702,0.842638835056654,0.86840804210935,17.970113566079114,10.462812196657175,0.0165132435445253
91,0.06300871716560544,0.07911768437189973,0.0733475867060675,0.010113038643617154,0.9209270034671493,0.8644877379924967,0.9096891214685489,0.942199787873135,5.115150331844589,1.8032107901630967,0.016991243647377127,0.13375855114647062,0.16252047255199775,0.15840079952528394,0.026950199106409955,0.8378675238785838,0.7717005879675809,0.8488639392576252,0.8604016018013828,16.992142570200304,11.578644854418442,0.01619672049120598
92,0.06066517939936186,0.07622229965767914,0.07048444764981777,0.009912397302479878,0.9238778422160121,0.8676969043183508,0.9123781002924191,0.9449084448374263,4.689993847471775,1.346810264349486,0.017036239129301096,0.12128593141196492,0.14954042131746284,0.1417867540555806,0.023775299844329672,0.8507538906158679,0.7803869381596924,0.8559587503295593,0.8858477894861105,12.072377582302856,5.747534406087763,0.01664784232977078
93,0.0607154073433533,0.0765388868192421,0.07027272467393375,0.009953808809729776,0.9233719721310231,0.8672108849626765,0.910506393870317,0.9458607903788776,4.791975418170849,1.4802702926738733,0.017069894799137297,0.1236603527153538,0.15164241645357357,0.14636024662318345,0.02229642527493893,0.8485256852919241,0.7806019392515384,0.8553449073993723,0.8748434492492758,14.190043231860031,8.175209077065668,0.015799159325924017
94,0.06228010487847847,0.07837397045854165,0.07238397776417209,0.0098846227075721,0.9216233496998758,0.8659078872195206,0.9110912475256444,0.9433503913327725,4.686853166150955,1.3474402777502492,0.017067445438528093,0.13208232823110824,0.16069851988001124,0.1574279880281325,0.024158612530314028,0.839929316025621,0.7736443822571188,0.8491673955215336,0.8610287669006826,18.210905507660758,12.644943731931525,0.015836299373413704
95,0.06111053627854974,0.07683219327835665,0.07102898147034152,0.009830327500183497,0.9232032480118448,0.8673762746523817,0.9122094590640081,0.9442644858297039,4.787716726304161,1.4567235425607232,0.01706597097194354,0.13059840462581176,0.15966303663605202,0.15452441183099905,0.024617116429530597,0.8408426977157866,0.7701942430627566,0.852221854443509,0.8686822443620342,12.788512321595613,6.031325258286245,0.016230607395849857
96,0.062172515257387546,0.07816358795226663,0.0723329824370307,0.009869430329101323,0.9217834923006899,0.8664069945132593,0.9103657777653263,0.9432099886842493,5.346733522543995,1.9747947028376878,0.017067270830643078,0.12324356407002846,0.15129791334593312,0.14510873069908597,0.0234045203827828,0.8490157165575652,0.7799785022972121,0.8540570443612666,0.8780935374331826,13.424959478644551,6.9002650055542665,0.016416133357788704
97,0.06084449471926556,0.07640584572699567,0.07081591645181654,0.00977894416395782,0.9236481805262688,0.8681213119695746,0.9126553972374317,0.9443602185581146,4.606360749442791,1.3742205906950662,0.01701988419073824,0.12655906434368527,0.15341229087364264,0.14977395367895027,0.026422821793567954,0.8469477342159787,0.7792765997507681,0.856257139379927,0.8699945754285303,17.275645446505038,10.26727744107735,0.016264513664439244
98,0.06014115812289506,0.07569135349770988,0.06985323904807693,0.009616599727343526,0.9242962086034843,0.8694120356625104,0.911795559988928,0.9456332011401329,4.854810734880402,1.7112602845097207,0.01708133161560563,0.13078980329369574,0.157997226472731,0.15785164163557971,0.022251265894312748,0.84278073110253,0.7761909853670345,0.8701246086140396,0.854598120519748,14.943712214528002,9.236463413663625,0.015156237607074872
99,0.05907087629403333,0.0743496166124632,0.06847274422835091,0.009709655335069366,0.9256046220127456,0.8705098342422475,0.9130734839176905,0.9466857286025395,4.397317383691754,1.4161397947433054,0.0170417053261458,0.13578057101675636,0.1659222793548807,0.1601808158990843,0.026696654370651027,0.8344379434779907,0.7665770497630584,0.8431603803260582,0.8639075915822626,17.120923547575316,10.239848570510517,0.016473721731737785
100,0.059247630610706696,0.07439765327496066,0.06892649261295701,0.009589856859172187,0.925667075651036,0.8715309161243815,0.914163878913817,0.9456367721901772,4.454690267989686,1.493270465127238,0.0170169983104165,0.1266386297352735,0.1555757984575807,0.1496189864496718,0.02280356866849546,0.8446640280392185,0.7771075753073854,0.8533588188068532,0.8721535314975548,13.202354072314229,7.03120651446888,0.015992101678993495
